"date","month","year","zoneid","tnc","subway","taxi","holidays","precip","median.age","median.earnings","scaled.population","scaled.employment","zone.name","borough"
"2015-08-17",8,2015,"ID24",2,11,9,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-18",8,2015,"ID24",2,11,9,0,0.1,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-19",8,2015,"ID24",2,11,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-20",8,2015,"ID24",3,11,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-21",8,2015,"ID24",3,11,11,0,1.04,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-22",8,2015,"ID24",2,8,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-23",8,2015,"ID24",2,7,9,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-24",8,2015,"ID24",2,10,9,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-25",8,2015,"ID24",2,11,9,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-26",8,2015,"ID24",2,11,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-27",8,2015,"ID24",3,12,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-28",8,2015,"ID24",3,12,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-29",8,2015,"ID24",3,9,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-30",8,2015,"ID24",3,8,10,0,0.07,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-08-31",8,2015,"ID24",3,11,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-01",9,2015,"ID24",3,12,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-02",9,2015,"ID24",3,12,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-03",9,2015,"ID24",3,13,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-04",9,2015,"ID24",3,12,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-05",9,2015,"ID24",3,10,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-06",9,2015,"ID24",2,8,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-07",9,2015,"ID24",2,8,8,1,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-08",9,2015,"ID24",3,12,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-09",9,2015,"ID24",3,14,13,0,0.07,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-10",9,2015,"ID24",3,14,14,0,1.27,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-11",9,2015,"ID24",3,15,14,0,0.01,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-12",9,2015,"ID24",4,11,16,0,0.24,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-13",9,2015,"ID24",3,9,14,0,0.04,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-14",9,2015,"ID24",3,11,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-15",9,2015,"ID24",2,13,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-16",9,2015,"ID24",3,14,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-17",9,2015,"ID24",3,15,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-18",9,2015,"ID24",4,15,15,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-19",9,2015,"ID24",4,1,20,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-20",9,2015,"ID24",3,0,16,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-21",9,2015,"ID24",2,12,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-22",9,2015,"ID24",3,14,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-23",9,2015,"ID24",3,12,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-24",9,2015,"ID24",3,14,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-25",9,2015,"ID24",3,15,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-26",9,2015,"ID24",4,11,15,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-27",9,2015,"ID24",3,9,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-28",9,2015,"ID24",3,13,11,0,0.01,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-29",9,2015,"ID24",3,14,13,0,0.11,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-09-30",9,2015,"ID24",3,14,12,0,1.04,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-01",10,2015,"ID24",3,15,13,0,0.09,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-02",10,2015,"ID24",4,15,16,0,1.35,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-03",10,2015,"ID24",3,10,15,0,0.29,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-04",10,2015,"ID24",3,9,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-05",10,2015,"ID24",3,13,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-06",10,2015,"ID24",3,14,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-07",10,2015,"ID24",3,15,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-08",10,2015,"ID24",3,15,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-09",10,2015,"ID24",4,15,14,0,0.56,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-10",10,2015,"ID24",3,11,16,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-11",10,2015,"ID24",3,9,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-12",10,2015,"ID24",2,10,9,1,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-13",10,2015,"ID24",3,14,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-14",10,2015,"ID24",3,14,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-15",10,2015,"ID24",3,15,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-16",10,2015,"ID24",4,16,14,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-17",10,2015,"ID24",4,12,17,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-18",10,2015,"ID24",3,9,15,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-19",10,2015,"ID24",3,13,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-20",10,2015,"ID24",3,14,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-21",10,2015,"ID24",3,14,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-22",10,2015,"ID24",3,15,14,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-23",10,2015,"ID24",3,15,14,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-24",10,2015,"ID24",4,11,15,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-25",10,2015,"ID24",3,8,13,0,0.03,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-26",10,2015,"ID24",3,12,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-27",10,2015,"ID24",3,14,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-28",10,2015,"ID24",3,14,13,0,1.48,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-29",10,2015,"ID24",3,15,13,0,0.04,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-30",10,2015,"ID24",4,16,16,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-10-31",10,2015,"ID24",4,12,18,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-01",11,2015,"ID24",3,9,15,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-02",11,2015,"ID24",3,13,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-03",11,2015,"ID24",2,13,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-04",11,2015,"ID24",3,14,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-05",11,2015,"ID24",3,14,13,0,0.01,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-06",11,2015,"ID24",3,15,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-07",11,2015,"ID24",3,11,16,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-08",11,2015,"ID24",3,9,14,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-09",11,2015,"ID24",3,13,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-10",11,2015,"ID24",3,14,12,0,0.33,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-11",11,2015,"ID24",3,13,11,1,0.25,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-12",11,2015,"ID24",3,15,12,0,0.02,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-13",11,2015,"ID24",4,16,14,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-14",11,2015,"ID24",4,11,16,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-15",11,2015,"ID24",3,8,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-16",11,2015,"ID24",3,13,10,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-17",11,2015,"ID24",3,14,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-18",11,2015,"ID24",3,14,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-19",11,2015,"ID24",4,14,13,0,1,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-20",11,2015,"ID24",4,15,14,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-21",11,2015,"ID24",4,10,15,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-22",11,2015,"ID24",3,8,13,0,0.01,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-23",11,2015,"ID24",3,13,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-24",11,2015,"ID24",3,14,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-25",11,2015,"ID24",4,14,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-26",11,2015,"ID24",3,7,12,1,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-27",11,2015,"ID24",2,9,8,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-28",11,2015,"ID24",3,9,11,0,0.02,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-29",11,2015,"ID24",3,8,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-11-30",11,2015,"ID24",3,13,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-01",12,2015,"ID24",3,13,12,0,0.32,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-02",12,2015,"ID24",3,14,12,0,0.13,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-03",12,2015,"ID24",3,14,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-04",12,2015,"ID24",4,15,14,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-05",12,2015,"ID24",4,11,15,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-06",12,2015,"ID24",3,9,13,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-07",12,2015,"ID24",3,13,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-08",12,2015,"ID24",3,14,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-09",12,2015,"ID24",3,14,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-10",12,2015,"ID24",3,14,12,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-11",12,2015,"ID24",4,15,14,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-12",12,2015,"ID24",4,11,15,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-13",12,2015,"ID24",3,9,14,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-14",12,2015,"ID24",4,13,12,0,0.32,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-15",12,2015,"ID24",3,14,12,0,0.1,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-16",12,2015,"ID24",3,14,12,0,0.04,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-17",12,2015,"ID24",4,14,14,0,1.09,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-18",12,2015,"ID24",5,15,17,0,0.01,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-19",12,2015,"ID24",4,11,17,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-20",12,2015,"ID24",4,9,14,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-21",12,2015,"ID24",4,12,11,0,0,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-22",12,2015,"ID24",4,13,12,0,0.19,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-23",12,2015,"ID24",4,12,13,0,1.39,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-24",12,2015,"ID24",3,10,13,0,0.01,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-25",12,2015,"ID24",2,6,9,1,0.05,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-26",12,2015,"ID24",2,6,7,0,0.01,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-27",12,2015,"ID24",2,7,8,0,0.12,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-28",12,2015,"ID24",3,10,8,0,0.04,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-29",12,2015,"ID24",3,10,8,0,0.52,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-30",12,2015,"ID24",3,11,10,0,0.24,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2015-12-31",12,2015,"ID24",3,10,14,0,0.04,39.2,50798.5,44.2167101827676,14.8720626631854,"Bloomingdale","Manhattan"
"2016-01-01",1,2016,"ID24",3,9,13,1,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-02",1,2016,"ID24",2,8,10,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-03",1,2016,"ID24",2,7,10,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-04",1,2016,"ID24",3,12,10,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-05",1,2016,"ID24",3,12,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-06",1,2016,"ID24",3,13,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-07",1,2016,"ID24",3,13,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-08",1,2016,"ID24",3,13,12,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-09",1,2016,"ID24",3,9,13,0,0.01,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-10",1,2016,"ID24",3,7,11,0,1.5,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-11",1,2016,"ID24",3,12,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-12",1,2016,"ID24",3,13,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-13",1,2016,"ID24",3,13,12,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-14",1,2016,"ID24",3,13,12,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-15",1,2016,"ID24",4,13,13,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-16",1,2016,"ID24",3,9,13,0,0.27,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-17",1,2016,"ID24",3,9,12,0,0.05,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-18",1,2016,"ID24",3,9,10,1,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-19",1,2016,"ID24",4,13,12,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-20",1,2016,"ID24",3,13,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-21",1,2016,"ID24",4,14,13,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-22",1,2016,"ID24",4,15,14,0,0.01,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-23",1,2016,"ID24",1,5,3,0,2.54,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-24",1,2016,"ID24",2,6,6,0,0.01,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-25",1,2016,"ID24",3,13,10,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-26",1,2016,"ID24",3,14,12,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-27",1,2016,"ID24",3,14,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-28",1,2016,"ID24",3,14,12,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-29",1,2016,"ID24",4,14,14,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-30",1,2016,"ID24",4,11,14,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-01-31",1,2016,"ID24",4,9,13,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-01",2,2016,"ID24",3,12,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-02",2,2016,"ID24",4,13,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-03",2,2016,"ID24",4,13,11,0,0.62,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-04",2,2016,"ID24",3,14,12,0,0.02,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-05",2,2016,"ID24",4,15,14,0,0.55,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-06",2,2016,"ID24",4,11,15,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-07",2,2016,"ID24",4,9,15,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-08",2,2016,"ID24",3,12,11,0,0.09,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-09",2,2016,"ID24",4,13,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-10",2,2016,"ID24",3,14,12,0,0.01,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-11",2,2016,"ID24",4,14,13,0,0.02,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-12",2,2016,"ID24",5,14,15,1,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-13",2,2016,"ID24",5,10,16,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-14",2,2016,"ID24",5,7,14,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-15",2,2016,"ID24",3,8,11,1,0.52,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-16",2,2016,"ID24",4,11,11,0,0.76,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-17",2,2016,"ID24",3,13,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-18",2,2016,"ID24",4,13,13,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-19",2,2016,"ID24",5,14,14,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-20",2,2016,"ID24",5,2,19,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-21",2,2016,"ID24",4,0,15,0,0.05,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-22",2,2016,"ID24",3,11,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-23",2,2016,"ID24",4,13,12,0,0.27,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-24",2,2016,"ID24",4,13,14,0,1.27,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-25",2,2016,"ID24",4,14,14,0,0.03,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-26",2,2016,"ID24",5,15,15,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-27",2,2016,"ID24",5,10,17,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-28",2,2016,"ID24",4,9,14,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-02-29",2,2016,"ID24",3,12,11,0,0.06,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-03-01",3,2016,"ID24",4,13,13,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-03-02",3,2016,"ID24",4,14,12,0,0.16,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-03-03",3,2016,"ID24",4,14,14,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-03-04",3,2016,"ID24",5,14,15,0,0.11,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-03-05",3,2016,"ID24",4,11,17,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-03-06",3,2016,"ID24",3,9,15,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
"2016-03-07",3,2016,"ID24",3,12,11,0,0,37,53442,43.8293963254593,15.0629921259843,"Bloomingdale","Manhattan"
