"year","month","zoneid","zone.name","borough","tnc.month"
2017,3,"ID212","Soundview/Bruckner","Bronx",13
2017,4,"ID212","Soundview/Bruckner","Bronx",13
2017,5,"ID212","Soundview/Bruckner","Bronx",14
2017,6,"ID212","Soundview/Bruckner","Bronx",14
2015,1,"ID213","Soundview/Castle Hill","Bronx",1
2015,2,"ID213","Soundview/Castle Hill","Bronx",1
2015,3,"ID213","Soundview/Castle Hill","Bronx",1
2015,4,"ID213","Soundview/Castle Hill","Bronx",1
2015,5,"ID213","Soundview/Castle Hill","Bronx",1
2015,6,"ID213","Soundview/Castle Hill","Bronx",1
2015,7,"ID213","Soundview/Castle Hill","Bronx",1
2015,8,"ID213","Soundview/Castle Hill","Bronx",2
2015,9,"ID213","Soundview/Castle Hill","Bronx",2
2015,10,"ID213","Soundview/Castle Hill","Bronx",2
2015,11,"ID213","Soundview/Castle Hill","Bronx",3
2015,12,"ID213","Soundview/Castle Hill","Bronx",3
2016,1,"ID213","Soundview/Castle Hill","Bronx",4
2016,2,"ID213","Soundview/Castle Hill","Bronx",4
2016,3,"ID213","Soundview/Castle Hill","Bronx",5
2016,4,"ID213","Soundview/Castle Hill","Bronx",5
2016,5,"ID213","Soundview/Castle Hill","Bronx",6
2016,6,"ID213","Soundview/Castle Hill","Bronx",7
2016,7,"ID213","Soundview/Castle Hill","Bronx",7
2016,8,"ID213","Soundview/Castle Hill","Bronx",8
2016,9,"ID213","Soundview/Castle Hill","Bronx",8
2016,10,"ID213","Soundview/Castle Hill","Bronx",10
2016,11,"ID213","Soundview/Castle Hill","Bronx",12
2016,12,"ID213","Soundview/Castle Hill","Bronx",15
2017,1,"ID213","Soundview/Castle Hill","Bronx",16
2017,2,"ID213","Soundview/Castle Hill","Bronx",17
2017,3,"ID213","Soundview/Castle Hill","Bronx",24
2017,4,"ID213","Soundview/Castle Hill","Bronx",24
2017,5,"ID213","Soundview/Castle Hill","Bronx",27
2017,6,"ID213","Soundview/Castle Hill","Bronx",29
2015,1,"ID214","South Beach/Dongan Hills","Staten Island",0
2015,2,"ID214","South Beach/Dongan Hills","Staten Island",0
2015,3,"ID214","South Beach/Dongan Hills","Staten Island",0
2015,4,"ID214","South Beach/Dongan Hills","Staten Island",0
2015,5,"ID214","South Beach/Dongan Hills","Staten Island",0
2015,6,"ID214","South Beach/Dongan Hills","Staten Island",0
2015,7,"ID214","South Beach/Dongan Hills","Staten Island",0
2015,8,"ID214","South Beach/Dongan Hills","Staten Island",0
2015,9,"ID214","South Beach/Dongan Hills","Staten Island",0
2015,10,"ID214","South Beach/Dongan Hills","Staten Island",1
2015,11,"ID214","South Beach/Dongan Hills","Staten Island",1
2015,12,"ID214","South Beach/Dongan Hills","Staten Island",1
2016,1,"ID214","South Beach/Dongan Hills","Staten Island",1
2016,2,"ID214","South Beach/Dongan Hills","Staten Island",1
2016,3,"ID214","South Beach/Dongan Hills","Staten Island",1
2016,4,"ID214","South Beach/Dongan Hills","Staten Island",1
2016,5,"ID214","South Beach/Dongan Hills","Staten Island",1
2016,6,"ID214","South Beach/Dongan Hills","Staten Island",1
2016,7,"ID214","South Beach/Dongan Hills","Staten Island",2
2016,8,"ID214","South Beach/Dongan Hills","Staten Island",2
2016,9,"ID214","South Beach/Dongan Hills","Staten Island",2
2016,10,"ID214","South Beach/Dongan Hills","Staten Island",2
2016,11,"ID214","South Beach/Dongan Hills","Staten Island",2
2016,12,"ID214","South Beach/Dongan Hills","Staten Island",3
2017,1,"ID214","South Beach/Dongan Hills","Staten Island",3
2017,2,"ID214","South Beach/Dongan Hills","Staten Island",3
2017,3,"ID214","South Beach/Dongan Hills","Staten Island",4
2017,4,"ID214","South Beach/Dongan Hills","Staten Island",4
2017,5,"ID214","South Beach/Dongan Hills","Staten Island",4
2017,6,"ID214","South Beach/Dongan Hills","Staten Island",4
2015,1,"ID215","South Jamaica","Queens",0
2015,2,"ID215","South Jamaica","Queens",0
2015,3,"ID215","South Jamaica","Queens",1
2015,4,"ID215","South Jamaica","Queens",1
2015,5,"ID215","South Jamaica","Queens",1
2015,6,"ID215","South Jamaica","Queens",1
2015,7,"ID215","South Jamaica","Queens",1
2015,8,"ID215","South Jamaica","Queens",2
2015,9,"ID215","South Jamaica","Queens",2
2015,10,"ID215","South Jamaica","Queens",2
2015,11,"ID215","South Jamaica","Queens",2
2015,12,"ID215","South Jamaica","Queens",3
2016,1,"ID215","South Jamaica","Queens",3
2016,2,"ID215","South Jamaica","Queens",4
2016,3,"ID215","South Jamaica","Queens",5
2016,4,"ID215","South Jamaica","Queens",6
2016,5,"ID215","South Jamaica","Queens",7
2016,6,"ID215","South Jamaica","Queens",7
2016,7,"ID215","South Jamaica","Queens",8
2016,8,"ID215","South Jamaica","Queens",8
2016,9,"ID215","South Jamaica","Queens",8
2016,10,"ID215","South Jamaica","Queens",9
2016,11,"ID215","South Jamaica","Queens",9
2016,12,"ID215","South Jamaica","Queens",12
2017,1,"ID215","South Jamaica","Queens",13
2017,2,"ID215","South Jamaica","Queens",14
2017,3,"ID215","South Jamaica","Queens",19
2017,4,"ID215","South Jamaica","Queens",19
2017,5,"ID215","South Jamaica","Queens",20
2017,6,"ID215","South Jamaica","Queens",21
2015,1,"ID216","South Ozone Park","Queens",1
2015,2,"ID216","South Ozone Park","Queens",1
2015,3,"ID216","South Ozone Park","Queens",2
2015,4,"ID216","South Ozone Park","Queens",2
2015,5,"ID216","South Ozone Park","Queens",3
2015,6,"ID216","South Ozone Park","Queens",3
2015,7,"ID216","South Ozone Park","Queens",4
2015,8,"ID216","South Ozone Park","Queens",4
2015,9,"ID216","South Ozone Park","Queens",4
2015,10,"ID216","South Ozone Park","Queens",5
2015,11,"ID216","South Ozone Park","Queens",6
2015,12,"ID216","South Ozone Park","Queens",7
2016,1,"ID216","South Ozone Park","Queens",7
2016,2,"ID216","South Ozone Park","Queens",9
2016,3,"ID216","South Ozone Park","Queens",11
2016,4,"ID216","South Ozone Park","Queens",12
2016,5,"ID216","South Ozone Park","Queens",14
2016,6,"ID216","South Ozone Park","Queens",15
2016,7,"ID216","South Ozone Park","Queens",16
2016,8,"ID216","South Ozone Park","Queens",17
2016,9,"ID216","South Ozone Park","Queens",17
2016,10,"ID216","South Ozone Park","Queens",19
2016,11,"ID216","South Ozone Park","Queens",20
2016,12,"ID216","South Ozone Park","Queens",24
2017,1,"ID216","South Ozone Park","Queens",25
2017,2,"ID216","South Ozone Park","Queens",26
2017,3,"ID216","South Ozone Park","Queens",35
2017,4,"ID216","South Ozone Park","Queens",35
2017,5,"ID216","South Ozone Park","Queens",37
2017,6,"ID216","South Ozone Park","Queens",39
2015,1,"ID217","South Williamsburg","Brooklyn",1
2015,2,"ID217","South Williamsburg","Brooklyn",1
2015,3,"ID217","South Williamsburg","Brooklyn",1
2015,4,"ID217","South Williamsburg","Brooklyn",1
2015,5,"ID217","South Williamsburg","Brooklyn",2
2015,6,"ID217","South Williamsburg","Brooklyn",2
2015,7,"ID217","South Williamsburg","Brooklyn",3
2015,8,"ID217","South Williamsburg","Brooklyn",2
2015,9,"ID217","South Williamsburg","Brooklyn",3
2015,10,"ID217","South Williamsburg","Brooklyn",3
2015,11,"ID217","South Williamsburg","Brooklyn",3
2015,12,"ID217","South Williamsburg","Brooklyn",4
2016,1,"ID217","South Williamsburg","Brooklyn",4
2016,2,"ID217","South Williamsburg","Brooklyn",5
2016,3,"ID217","South Williamsburg","Brooklyn",6
2016,4,"ID217","South Williamsburg","Brooklyn",5
2016,5,"ID217","South Williamsburg","Brooklyn",5
2016,6,"ID217","South Williamsburg","Brooklyn",6
2016,7,"ID217","South Williamsburg","Brooklyn",5
2016,8,"ID217","South Williamsburg","Brooklyn",6
2016,9,"ID217","South Williamsburg","Brooklyn",7
2016,10,"ID217","South Williamsburg","Brooklyn",7
2016,11,"ID217","South Williamsburg","Brooklyn",8
2016,12,"ID217","South Williamsburg","Brooklyn",9
2017,1,"ID217","South Williamsburg","Brooklyn",9
2017,2,"ID217","South Williamsburg","Brooklyn",9
2017,3,"ID217","South Williamsburg","Brooklyn",14
2017,4,"ID217","South Williamsburg","Brooklyn",10
2017,5,"ID217","South Williamsburg","Brooklyn",12
2017,6,"ID217","South Williamsburg","Brooklyn",17
2015,1,"ID218","Springfield Gardens North","Queens",0
2015,2,"ID218","Springfield Gardens North","Queens",0
2015,3,"ID218","Springfield Gardens North","Queens",1
2015,4,"ID218","Springfield Gardens North","Queens",1
2015,5,"ID218","Springfield Gardens North","Queens",1
2015,6,"ID218","Springfield Gardens North","Queens",1
2015,7,"ID218","Springfield Gardens North","Queens",1
2015,8,"ID218","Springfield Gardens North","Queens",1
2015,9,"ID218","Springfield Gardens North","Queens",1
2015,10,"ID218","Springfield Gardens North","Queens",2
2015,11,"ID218","Springfield Gardens North","Queens",2
2015,12,"ID218","Springfield Gardens North","Queens",2
2016,1,"ID218","Springfield Gardens North","Queens",2
2016,2,"ID218","Springfield Gardens North","Queens",3
2016,3,"ID218","Springfield Gardens North","Queens",4
2016,4,"ID218","Springfield Gardens North","Queens",4
2016,5,"ID218","Springfield Gardens North","Queens",5
2016,6,"ID218","Springfield Gardens North","Queens",5
2016,7,"ID218","Springfield Gardens North","Queens",6
2016,8,"ID218","Springfield Gardens North","Queens",6
2016,9,"ID218","Springfield Gardens North","Queens",6
2016,10,"ID218","Springfield Gardens North","Queens",6
2016,11,"ID218","Springfield Gardens North","Queens",7
2016,12,"ID218","Springfield Gardens North","Queens",9
2017,1,"ID218","Springfield Gardens North","Queens",9
2017,2,"ID218","Springfield Gardens North","Queens",10
2017,3,"ID218","Springfield Gardens North","Queens",13
2017,4,"ID218","Springfield Gardens North","Queens",13
2017,5,"ID218","Springfield Gardens North","Queens",14
2017,6,"ID218","Springfield Gardens North","Queens",14
2015,1,"ID219","Springfield Gardens South","Queens",0
2015,2,"ID219","Springfield Gardens South","Queens",0
2015,3,"ID219","Springfield Gardens South","Queens",1
2015,4,"ID219","Springfield Gardens South","Queens",1
2015,5,"ID219","Springfield Gardens South","Queens",1
2015,6,"ID219","Springfield Gardens South","Queens",1
2015,7,"ID219","Springfield Gardens South","Queens",2
2015,8,"ID219","Springfield Gardens South","Queens",1
2015,9,"ID219","Springfield Gardens South","Queens",2
2015,10,"ID219","Springfield Gardens South","Queens",2
2015,11,"ID219","Springfield Gardens South","Queens",2
2015,12,"ID219","Springfield Gardens South","Queens",2
2016,1,"ID219","Springfield Gardens South","Queens",2
2016,2,"ID219","Springfield Gardens South","Queens",3
2016,3,"ID219","Springfield Gardens South","Queens",4
2016,4,"ID219","Springfield Gardens South","Queens",4
2016,5,"ID219","Springfield Gardens South","Queens",5
2016,6,"ID219","Springfield Gardens South","Queens",5
2016,7,"ID219","Springfield Gardens South","Queens",6
2016,8,"ID219","Springfield Gardens South","Queens",6
2016,9,"ID219","Springfield Gardens South","Queens",6
2016,10,"ID219","Springfield Gardens South","Queens",6
2016,11,"ID219","Springfield Gardens South","Queens",7
2016,12,"ID219","Springfield Gardens South","Queens",8
2017,1,"ID219","Springfield Gardens South","Queens",8
2017,2,"ID219","Springfield Gardens South","Queens",9
2017,3,"ID219","Springfield Gardens South","Queens",12
2017,4,"ID219","Springfield Gardens South","Queens",12
2017,5,"ID219","Springfield Gardens South","Queens",13
2017,6,"ID219","Springfield Gardens South","Queens",14
2015,1,"ID22","Bensonhurst West","Brooklyn",1
2015,2,"ID22","Bensonhurst West","Brooklyn",2
2015,3,"ID22","Bensonhurst West","Brooklyn",2
2015,4,"ID22","Bensonhurst West","Brooklyn",2
2015,5,"ID22","Bensonhurst West","Brooklyn",2
2015,6,"ID22","Bensonhurst West","Brooklyn",3
2015,7,"ID22","Bensonhurst West","Brooklyn",3
2015,8,"ID22","Bensonhurst West","Brooklyn",4
2015,9,"ID22","Bensonhurst West","Brooklyn",4
2015,10,"ID22","Bensonhurst West","Brooklyn",5
2015,11,"ID22","Bensonhurst West","Brooklyn",5
2015,12,"ID22","Bensonhurst West","Brooklyn",6
2016,1,"ID22","Bensonhurst West","Brooklyn",7
2016,2,"ID22","Bensonhurst West","Brooklyn",8
2016,3,"ID22","Bensonhurst West","Brooklyn",10
2016,4,"ID22","Bensonhurst West","Brooklyn",10
2016,5,"ID22","Bensonhurst West","Brooklyn",12
2016,6,"ID22","Bensonhurst West","Brooklyn",13
2016,7,"ID22","Bensonhurst West","Brooklyn",13
2016,8,"ID22","Bensonhurst West","Brooklyn",14
2016,9,"ID22","Bensonhurst West","Brooklyn",15
2016,10,"ID22","Bensonhurst West","Brooklyn",16
2016,11,"ID22","Bensonhurst West","Brooklyn",19
2016,12,"ID22","Bensonhurst West","Brooklyn",24
2017,1,"ID22","Bensonhurst West","Brooklyn",22
2017,2,"ID22","Bensonhurst West","Brooklyn",23
2017,3,"ID22","Bensonhurst West","Brooklyn",31
2017,4,"ID22","Bensonhurst West","Brooklyn",29
2017,5,"ID22","Bensonhurst West","Brooklyn",33
2017,6,"ID22","Bensonhurst West","Brooklyn",31
2015,1,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",2
2015,2,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",2
2015,3,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",2
2015,4,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",2
2015,5,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",4
2015,6,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",4
2015,7,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",4
2015,8,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",5
2015,9,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",5
2015,10,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",7
2015,11,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",7
2015,12,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",8
2016,1,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",8
2016,2,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",9
2016,3,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",10
2016,4,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",11
2016,5,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",12
2016,6,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",13
2016,7,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",12
2016,8,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",13
2016,9,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",14
2016,10,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",16
2016,11,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",17
2016,12,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",19
2017,1,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",20
2017,2,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",22
2017,3,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",26
2017,4,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",26
2017,5,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",28
2017,6,"ID220","Spuyten Duyvil/Kingsbridge","Bronx",30
2015,1,"ID221","Stapleton","Staten Island",0
2015,2,"ID221","Stapleton","Staten Island",0
2015,3,"ID221","Stapleton","Staten Island",0
2015,4,"ID221","Stapleton","Staten Island",0
2015,5,"ID221","Stapleton","Staten Island",0
2015,6,"ID221","Stapleton","Staten Island",0
2015,7,"ID221","Stapleton","Staten Island",0
2015,8,"ID221","Stapleton","Staten Island",0
2015,9,"ID221","Stapleton","Staten Island",1
2015,10,"ID221","Stapleton","Staten Island",1
2015,11,"ID221","Stapleton","Staten Island",1
2015,12,"ID221","Stapleton","Staten Island",1
2016,1,"ID221","Stapleton","Staten Island",1
2016,2,"ID221","Stapleton","Staten Island",1
2016,3,"ID221","Stapleton","Staten Island",1
2016,4,"ID221","Stapleton","Staten Island",2
2016,5,"ID221","Stapleton","Staten Island",2
2016,6,"ID221","Stapleton","Staten Island",2
2016,7,"ID221","Stapleton","Staten Island",2
2016,8,"ID221","Stapleton","Staten Island",2
2016,9,"ID221","Stapleton","Staten Island",2
2016,10,"ID221","Stapleton","Staten Island",2
2016,11,"ID221","Stapleton","Staten Island",3
2016,12,"ID221","Stapleton","Staten Island",3
2017,1,"ID221","Stapleton","Staten Island",3
2017,2,"ID221","Stapleton","Staten Island",4
2017,3,"ID221","Stapleton","Staten Island",5
2017,4,"ID221","Stapleton","Staten Island",5
2017,5,"ID221","Stapleton","Staten Island",5
2017,6,"ID221","Stapleton","Staten Island",6
2015,1,"ID222","Starrett City","Brooklyn",0
2015,2,"ID222","Starrett City","Brooklyn",0
2015,3,"ID222","Starrett City","Brooklyn",0
2015,4,"ID222","Starrett City","Brooklyn",0
2015,5,"ID222","Starrett City","Brooklyn",1
2015,6,"ID222","Starrett City","Brooklyn",1
2015,7,"ID222","Starrett City","Brooklyn",1
2015,8,"ID222","Starrett City","Brooklyn",1
2015,9,"ID222","Starrett City","Brooklyn",1
2015,10,"ID222","Starrett City","Brooklyn",1
2015,11,"ID222","Starrett City","Brooklyn",2
2015,12,"ID222","Starrett City","Brooklyn",2
2016,1,"ID222","Starrett City","Brooklyn",2
2016,2,"ID222","Starrett City","Brooklyn",2
2016,3,"ID222","Starrett City","Brooklyn",3
2016,4,"ID222","Starrett City","Brooklyn",3
2016,5,"ID222","Starrett City","Brooklyn",4
2016,6,"ID222","Starrett City","Brooklyn",4
2016,7,"ID222","Starrett City","Brooklyn",4
2016,8,"ID222","Starrett City","Brooklyn",4
2016,9,"ID222","Starrett City","Brooklyn",5
2016,10,"ID222","Starrett City","Brooklyn",5
2016,11,"ID222","Starrett City","Brooklyn",6
2016,12,"ID222","Starrett City","Brooklyn",8
2017,1,"ID222","Starrett City","Brooklyn",7
2017,2,"ID222","Starrett City","Brooklyn",7
2017,3,"ID222","Starrett City","Brooklyn",9
2017,4,"ID222","Starrett City","Brooklyn",9
2017,5,"ID222","Starrett City","Brooklyn",10
2017,6,"ID222","Starrett City","Brooklyn",11
2015,1,"ID223","Steinway","Queens",6
2015,2,"ID223","Steinway","Queens",7
2015,3,"ID223","Steinway","Queens",7
2015,4,"ID223","Steinway","Queens",8
2015,5,"ID223","Steinway","Queens",10
2015,6,"ID223","Steinway","Queens",11
2015,7,"ID223","Steinway","Queens",13
2015,8,"ID223","Steinway","Queens",14
2015,9,"ID223","Steinway","Queens",15
2015,10,"ID223","Steinway","Queens",18
2015,11,"ID223","Steinway","Queens",17
2015,12,"ID223","Steinway","Queens",20
2016,1,"ID223","Steinway","Queens",21
2016,2,"ID223","Steinway","Queens",23
2016,3,"ID223","Steinway","Queens",26
2016,4,"ID223","Steinway","Queens",29
2016,5,"ID223","Steinway","Queens",32
2016,6,"ID223","Steinway","Queens",33
2016,7,"ID223","Steinway","Queens",34
2016,8,"ID223","Steinway","Queens",33
2016,9,"ID223","Steinway","Queens",35
2016,10,"ID223","Steinway","Queens",39
2016,11,"ID223","Steinway","Queens",36
2016,12,"ID223","Steinway","Queens",44
2017,1,"ID223","Steinway","Queens",43
2017,2,"ID223","Steinway","Queens",43
2017,3,"ID223","Steinway","Queens",54
2017,4,"ID223","Steinway","Queens",51
2017,5,"ID223","Steinway","Queens",58
2017,6,"ID223","Steinway","Queens",63
2015,1,"ID224","Stuy Town/Peter Cooper Village","Manhattan",11
2015,2,"ID224","Stuy Town/Peter Cooper Village","Manhattan",11
2015,3,"ID224","Stuy Town/Peter Cooper Village","Manhattan",12
2015,4,"ID224","Stuy Town/Peter Cooper Village","Manhattan",13
2015,5,"ID224","Stuy Town/Peter Cooper Village","Manhattan",15
2015,6,"ID224","Stuy Town/Peter Cooper Village","Manhattan",15
2015,7,"ID224","Stuy Town/Peter Cooper Village","Manhattan",15
2015,8,"ID224","Stuy Town/Peter Cooper Village","Manhattan",21
2015,9,"ID224","Stuy Town/Peter Cooper Village","Manhattan",22
2015,10,"ID224","Stuy Town/Peter Cooper Village","Manhattan",26
2015,11,"ID224","Stuy Town/Peter Cooper Village","Manhattan",23
2015,12,"ID224","Stuy Town/Peter Cooper Village","Manhattan",25
2016,1,"ID224","Stuy Town/Peter Cooper Village","Manhattan",24
2016,2,"ID224","Stuy Town/Peter Cooper Village","Manhattan",28
2016,3,"ID224","Stuy Town/Peter Cooper Village","Manhattan",28
2016,4,"ID224","Stuy Town/Peter Cooper Village","Manhattan",30
2016,5,"ID224","Stuy Town/Peter Cooper Village","Manhattan",31
2016,6,"ID224","Stuy Town/Peter Cooper Village","Manhattan",29
2016,7,"ID224","Stuy Town/Peter Cooper Village","Manhattan",31
2016,8,"ID224","Stuy Town/Peter Cooper Village","Manhattan",33
2016,9,"ID224","Stuy Town/Peter Cooper Village","Manhattan",32
2016,10,"ID224","Stuy Town/Peter Cooper Village","Manhattan",37
2016,11,"ID224","Stuy Town/Peter Cooper Village","Manhattan",35
2016,12,"ID224","Stuy Town/Peter Cooper Village","Manhattan",40
2017,1,"ID224","Stuy Town/Peter Cooper Village","Manhattan",41
2017,2,"ID224","Stuy Town/Peter Cooper Village","Manhattan",41
2017,3,"ID224","Stuy Town/Peter Cooper Village","Manhattan",45
2017,4,"ID224","Stuy Town/Peter Cooper Village","Manhattan",42
2017,5,"ID224","Stuy Town/Peter Cooper Village","Manhattan",45
2017,6,"ID224","Stuy Town/Peter Cooper Village","Manhattan",47
2015,1,"ID225","Stuyvesant Heights","Brooklyn",8
2015,2,"ID225","Stuyvesant Heights","Brooklyn",8
2015,3,"ID225","Stuyvesant Heights","Brooklyn",9
2015,4,"ID225","Stuyvesant Heights","Brooklyn",10
2015,5,"ID225","Stuyvesant Heights","Brooklyn",13
2015,6,"ID225","Stuyvesant Heights","Brooklyn",15
2015,7,"ID225","Stuyvesant Heights","Brooklyn",15
2015,8,"ID225","Stuyvesant Heights","Brooklyn",21
2015,9,"ID225","Stuyvesant Heights","Brooklyn",21
2015,10,"ID225","Stuyvesant Heights","Brooklyn",25
2015,11,"ID225","Stuyvesant Heights","Brooklyn",27
2015,12,"ID225","Stuyvesant Heights","Brooklyn",30
2016,1,"ID225","Stuyvesant Heights","Brooklyn",32
2016,2,"ID225","Stuyvesant Heights","Brooklyn",36
2016,3,"ID225","Stuyvesant Heights","Brooklyn",40
2016,4,"ID225","Stuyvesant Heights","Brooklyn",42
2016,5,"ID225","Stuyvesant Heights","Brooklyn",46
2016,6,"ID225","Stuyvesant Heights","Brooklyn",46
2016,7,"ID225","Stuyvesant Heights","Brooklyn",50
2016,8,"ID225","Stuyvesant Heights","Brooklyn",51
2016,9,"ID225","Stuyvesant Heights","Brooklyn",57
2016,10,"ID225","Stuyvesant Heights","Brooklyn",63
2016,11,"ID225","Stuyvesant Heights","Brooklyn",67
2016,12,"ID225","Stuyvesant Heights","Brooklyn",79
2017,1,"ID225","Stuyvesant Heights","Brooklyn",76
2017,2,"ID225","Stuyvesant Heights","Brooklyn",71
2017,3,"ID225","Stuyvesant Heights","Brooklyn",88
2017,4,"ID225","Stuyvesant Heights","Brooklyn",85
2017,5,"ID225","Stuyvesant Heights","Brooklyn",93
2017,6,"ID225","Stuyvesant Heights","Brooklyn",104
2015,1,"ID226","Sunnyside","Queens",7
2015,2,"ID226","Sunnyside","Queens",8
2015,3,"ID226","Sunnyside","Queens",9
2015,4,"ID226","Sunnyside","Queens",9
2015,5,"ID226","Sunnyside","Queens",11
2015,6,"ID226","Sunnyside","Queens",12
2015,7,"ID226","Sunnyside","Queens",15
2015,8,"ID226","Sunnyside","Queens",15
2015,9,"ID226","Sunnyside","Queens",17
2015,10,"ID226","Sunnyside","Queens",21
2015,11,"ID226","Sunnyside","Queens",21
2015,12,"ID226","Sunnyside","Queens",23
2016,1,"ID226","Sunnyside","Queens",24
2016,2,"ID226","Sunnyside","Queens",28
2016,3,"ID226","Sunnyside","Queens",32
2016,4,"ID226","Sunnyside","Queens",35
2016,5,"ID226","Sunnyside","Queens",36
2016,6,"ID226","Sunnyside","Queens",36
2016,7,"ID226","Sunnyside","Queens",36
2016,8,"ID226","Sunnyside","Queens",37
2016,9,"ID226","Sunnyside","Queens",39
2016,10,"ID226","Sunnyside","Queens",44
2016,11,"ID226","Sunnyside","Queens",42
2016,12,"ID226","Sunnyside","Queens",48
2017,1,"ID226","Sunnyside","Queens",48
2017,2,"ID226","Sunnyside","Queens",47
2017,3,"ID226","Sunnyside","Queens",61
2017,4,"ID226","Sunnyside","Queens",56
2017,5,"ID226","Sunnyside","Queens",62
2017,6,"ID226","Sunnyside","Queens",63
2015,1,"ID227","Sunset Park East","Brooklyn",1
2015,2,"ID227","Sunset Park East","Brooklyn",1
2015,3,"ID227","Sunset Park East","Brooklyn",1
2015,4,"ID227","Sunset Park East","Brooklyn",2
2015,5,"ID227","Sunset Park East","Brooklyn",2
2015,6,"ID227","Sunset Park East","Brooklyn",2
2015,7,"ID227","Sunset Park East","Brooklyn",3
2015,8,"ID227","Sunset Park East","Brooklyn",3
2015,9,"ID227","Sunset Park East","Brooklyn",3
2015,10,"ID227","Sunset Park East","Brooklyn",4
2015,11,"ID227","Sunset Park East","Brooklyn",5
2015,12,"ID227","Sunset Park East","Brooklyn",5
2016,1,"ID227","Sunset Park East","Brooklyn",6
2016,2,"ID227","Sunset Park East","Brooklyn",6
2016,3,"ID227","Sunset Park East","Brooklyn",7
2016,4,"ID227","Sunset Park East","Brooklyn",8
2016,5,"ID227","Sunset Park East","Brooklyn",9
2016,6,"ID227","Sunset Park East","Brooklyn",9
2016,7,"ID227","Sunset Park East","Brooklyn",9
2016,8,"ID227","Sunset Park East","Brooklyn",10
2016,9,"ID227","Sunset Park East","Brooklyn",10
2016,10,"ID227","Sunset Park East","Brooklyn",12
2016,11,"ID227","Sunset Park East","Brooklyn",13
2016,12,"ID227","Sunset Park East","Brooklyn",16
2017,1,"ID227","Sunset Park East","Brooklyn",15
2017,2,"ID227","Sunset Park East","Brooklyn",14
2017,3,"ID227","Sunset Park East","Brooklyn",19
2017,4,"ID227","Sunset Park East","Brooklyn",18
2017,5,"ID227","Sunset Park East","Brooklyn",20
2017,6,"ID227","Sunset Park East","Brooklyn",21
2015,1,"ID228","Sunset Park West","Brooklyn",4
2015,2,"ID228","Sunset Park West","Brooklyn",5
2015,3,"ID228","Sunset Park West","Brooklyn",5
2015,4,"ID228","Sunset Park West","Brooklyn",6
2015,5,"ID228","Sunset Park West","Brooklyn",8
2015,6,"ID228","Sunset Park West","Brooklyn",8
2015,7,"ID228","Sunset Park West","Brooklyn",9
2015,8,"ID228","Sunset Park West","Brooklyn",11
2015,9,"ID228","Sunset Park West","Brooklyn",11
2015,10,"ID228","Sunset Park West","Brooklyn",15
2015,11,"ID228","Sunset Park West","Brooklyn",17
2015,12,"ID228","Sunset Park West","Brooklyn",15
2016,1,"ID228","Sunset Park West","Brooklyn",16
2016,2,"ID228","Sunset Park West","Brooklyn",17
2016,3,"ID228","Sunset Park West","Brooklyn",19
2016,4,"ID228","Sunset Park West","Brooklyn",20
2016,5,"ID228","Sunset Park West","Brooklyn",24
2016,6,"ID228","Sunset Park West","Brooklyn",24
2016,7,"ID228","Sunset Park West","Brooklyn",25
2016,8,"ID228","Sunset Park West","Brooklyn",26
2016,9,"ID228","Sunset Park West","Brooklyn",28
2016,10,"ID228","Sunset Park West","Brooklyn",33
2016,11,"ID228","Sunset Park West","Brooklyn",31
2016,12,"ID228","Sunset Park West","Brooklyn",37
2017,1,"ID228","Sunset Park West","Brooklyn",34
2017,2,"ID228","Sunset Park West","Brooklyn",31
2017,3,"ID228","Sunset Park West","Brooklyn",41
2017,4,"ID228","Sunset Park West","Brooklyn",39
2017,5,"ID228","Sunset Park West","Brooklyn",44
2017,6,"ID228","Sunset Park West","Brooklyn",45
